step,true_temp,sensed_temp,true_motor_temp,sensed_motor_temp,true_load,sensed_load,performance,is_under_attack,natural_anomaly_active,attack_detected,budget,revenue,cost_of_production,fixed_operational_cost,defense_cost,is_verifying_sensor,verification_paused
590,26.78840446472168,26.722299575805664,11.878314971923828,12.44411849975586,-5.648027420043945,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
591,26.81596565246582,26.722299575805664,11.623729705810547,12.44411849975586,-6.0917863845825195,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
592,26.836339950561523,26.722299575805664,11.752864837646484,10.658769607543945,-6.022037029266357,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
593,26.91635513305664,26.722299575805664,11.922494888305664,10.658769607543945,-6.119785308837891,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
594,26.85748291015625,27.70561408996582,11.974102020263672,10.658769607543945,-6.435848236083984,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
595,26.66682243347168,27.70561408996582,11.96474838256836,10.658769607543945,-5.862995147705078,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
596,26.606250762939453,27.70561408996582,11.852570533752441,10.658769607543945,-5.539626598358154,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
597,26.692663192749023,27.70561408996582,11.819963455200195,12.119730949401855,-5.858602046966553,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
598,26.47747802734375,27.70561408996582,11.756389617919922,12.119730949401855,-5.828433990478516,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
599,26.47503089904785,26.425397872924805,11.646588325500488,12.119730949401855,-6.00084114074707,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
600,26.3397159576416,26.425397872924805,11.70154857635498,12.119730949401855,-6.318929195404053,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
601,26.192853927612305,26.425397872924805,11.690556526184082,12.119730949401855,-6.128385543823242,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
602,26.191591262817383,26.425397872924805,11.647775650024414,11.825356483459473,-6.190659999847412,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
603,26.129688262939453,26.425397872924805,11.739418029785156,11.825356483459473,-5.99340295791626,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
604,25.934406280517578,26.013877868652344,11.550115585327148,11.825356483459473,-5.8695759773254395,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
605,26.296140670776367,26.013877868652344,11.498271942138672,11.825356483459473,-5.977771282196045,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
606,26.330989837646484,26.013877868652344,11.376131057739258,11.825356483459473,-6.335521697998047,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
607,26.418743133544922,26.013877868652344,11.414862632751465,10.683483123779297,-5.922179698944092,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
608,26.39374351501465,26.013877868652344,11.37704086303711,10.683483123779297,-5.831197261810303,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
609,26.418498992919922,26.91444206237793,11.501545906066895,10.683483123779297,-6.1849164962768555,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
610,26.610883712768555,26.91444206237793,11.506653785705566,10.683483123779297,-5.738389492034912,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
611,26.5701961517334,26.91444206237793,11.520794868469238,10.683483123779297,-5.779896259307861,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
612,26.45033836364746,26.91444206237793,11.579465866088867,10.970067024230957,-6.101485729217529,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
613,26.382160186767578,26.91444206237793,11.555134773254395,10.970067024230957,-5.9127583503723145,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
614,26.453109741210938,26.969783782958984,11.645543098449707,10.970067024230957,-5.9657135009765625,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
615,26.516155242919922,26.969783782958984,11.69389533996582,10.970067024230957,-6.159997463226318,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
616,26.592676162719727,26.969783782958984,11.72903823852539,10.970067024230957,-5.9740753173828125,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
617,26.692956924438477,26.969783782958984,11.856951713562012,11.644859313964844,-6.127291679382324,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
618,26.756982803344727,26.969783782958984,11.683206558227539,11.644859313964844,-6.259828090667725,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
619,26.90965461730957,26.17818832397461,11.756396293640137,11.644859313964844,-5.822990417480469,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
620,26.916364669799805,26.17818832397461,11.7887601852417,11.644859313964844,-5.8455047607421875,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
621,27.04108238220215,26.17818832397461,11.723759651184082,11.644859313964844,-6.161665439605713,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
622,27.030385971069336,26.17818832397461,11.848278999328613,11.712461471557617,-5.628809928894043,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
623,26.87855339050293,26.17818832397461,11.797307014465332,11.712461471557617,-6.072718143463135,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
624,26.966148376464844,26.37482452392578,11.811178207397461,11.712461471557617,-6.285009384155273,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
625,27.043119430541992,26.37482452392578,11.773982048034668,11.712461471557617,-6.402629375457764,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
626,26.806406021118164,26.37482452392578,11.858238220214844,11.712461471557617,-6.235254287719727,150.0,0.0,1,0,1,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
627,26.894567489624023,26.37482452392578,11.753392219543457,11.635824203491211,-6.074716567993164,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
628,26.65163803100586,26.37482452392578,11.640992164611816,11.635824203491211,-6.073019504547119,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
629,26.565309524536133,26.649158477783203,11.637959480285645,11.635824203491211,-6.1966729164123535,-6.2679057121276855,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
630,26.370328903198242,26.649158477783203,11.46143627166748,11.635824203491211,-6.404040336608887,-6.2679057121276855,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
631,26.31585121154785,26.649158477783203,11.282837867736816,11.635824203491211,-5.859649658203125,-6.2679057121276855,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
632,26.49634552001953,26.649158477783203,11.228829383850098,11.516671180725098,-5.9559197425842285,-6.2679057121276855,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
633,26.435298919677734,26.649158477783203,11.244844436645508,11.516671180725098,-6.025655746459961,-6.2679057121276855,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
634,26.242870330810547,26.641862869262695,11.335556983947754,11.516671180725098,-6.020040035247803,-6.373141288757324,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
635,26.19440269470215,26.641862869262695,11.294217109680176,11.516671180725098,-6.159794807434082,-6.373141288757324,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
636,26.44732093811035,26.641862869262695,11.172186851501465,11.516671180725098,-5.8155198097229,-6.373141288757324,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
637,26.433055877685547,26.641862869262695,11.367486953735352,10.450349807739258,-5.716339588165283,-6.373141288757324,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
638,26.51278305053711,26.641862869262695,11.55550479888916,10.450349807739258,-5.846691608428955,-6.373141288757324,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
639,26.63393211364746,26.605915069580078,11.439217567443848,10.450349807739258,-6.0819902420043945,-6.018372535705566,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
640,26.406940460205078,26.605915069580078,11.663592338562012,10.450349807739258,-5.997393608093262,-6.018372535705566,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
641,26.445735931396484,26.605915069580078,11.542276382446289,10.450349807739258,-5.975865364074707,-6.018372535705566,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
642,26.453582763671875,26.605915069580078,11.613675117492676,12.085006713867188,-6.123901844024658,-6.018372535705566,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
643,26.555097579956055,26.605915069580078,11.622578620910645,12.085006713867188,-6.223841190338135,-6.018372535705566,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
644,26.673110961914062,25.913265228271484,11.68203067779541,12.085006713867188,-5.855099678039551,-5.87547492980957,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
645,26.906051635742188,25.913265228271484,11.858607292175293,12.085006713867188,-5.953162670135498,-5.87547492980957,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
646,26.897930145263672,25.913265228271484,11.766369819641113,12.085006713867188,-6.037869930267334,-5.87547492980957,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
647,26.62296485900879,25.913265228271484,11.886255264282227,11.285496711730957,-6.212775230407715,-5.87547492980957,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
648,26.41548728942871,25.913265228271484,11.86751937866211,11.285496711730957,-5.9908881187438965,-5.87547492980957,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
649,26.315927505493164,27.2055721282959,11.848823547363281,11.285496711730957,-6.223543643951416,-6.229740142822266,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
650,26.438127517700195,27.2055721282959,11.800664901733398,11.285496711730957,-5.974487781524658,-6.229740142822266,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
651,26.58442497253418,27.2055721282959,11.782712936401367,11.285496711730957,-6.056366920471191,-6.229740142822266,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
652,26.569379806518555,27.2055721282959,11.929054260253906,11.735248565673828,-5.945558547973633,-6.229740142822266,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
653,26.468040466308594,27.2055721282959,11.963386535644531,11.735248565673828,-6.065728664398193,-6.229740142822266,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
654,26.346681594848633,27.022872924804688,11.973730087280273,11.735248565673828,-5.834136962890625,-5.7787580490112305,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
655,26.448911666870117,27.022872924804688,11.822509765625,11.735248565673828,-6.31775426864624,-5.7787580490112305,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
656,26.493255615234375,27.022872924804688,11.716384887695312,11.735248565673828,-6.352630138397217,-5.7787580490112305,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
657,26.296276092529297,27.022872924804688,11.726107597351074,11.599817276000977,-5.9021501541137695,-5.7787580490112305,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
658,26.398801803588867,27.022872924804688,11.721412658691406,11.599817276000977,-6.233073711395264,-5.7787580490112305,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
659,26.26283073425293,27.609081268310547,11.72408390045166,11.599817276000977,-6.243464946746826,-6.270965099334717,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
660,26.362356185913086,27.609081268310547,11.5925874710083,11.599817276000977,-5.642098903656006,-6.270965099334717,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
661,26.4426212310791,27.609081268310547,11.585996627807617,11.599817276000977,-6.287198543548584,-6.270965099334717,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
662,26.39238929748535,27.609081268310547,11.87999439239502,10.516192436218262,-6.074586868286133,-6.270965099334717,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
663,26.49863052368164,27.609081268310547,11.926054000854492,10.516192436218262,-6.192058086395264,-6.270965099334717,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
664,26.620630264282227,26.56040382385254,11.880189895629883,10.516192436218262,-6.325503826141357,-6.470414161682129,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
665,26.526926040649414,26.56040382385254,11.883212089538574,10.516192436218262,-6.2222747802734375,-6.470414161682129,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
666,26.498170852661133,26.56040382385254,11.954891204833984,10.516192436218262,-5.810891151428223,-6.470414161682129,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
667,26.521743774414062,26.56040382385254,12.021699905395508,11.719234466552734,-5.982682704925537,-6.470414161682129,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
668,26.481456756591797,26.56040382385254,11.840849876403809,11.719234466552734,-5.966656684875488,-6.470414161682129,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
669,26.648849487304688,26.606977462768555,11.729718208312988,11.719234466552734,-6.245631217956543,-5.999312400817871,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
670,26.51709747314453,26.606977462768555,11.669857025146484,11.719234466552734,-5.65709114074707,-5.999312400817871,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
671,26.727556228637695,26.606977462768555,11.588630676269531,11.719234466552734,-6.298799514770508,-5.999312400817871,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
672,26.653682708740234,26.606977462768555,11.559436798095703,11.043642044067383,-6.091862201690674,-5.999312400817871,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
673,26.626548767089844,26.606977462768555,11.564894676208496,11.043642044067383,-5.955314636230469,-5.999312400817871,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
674,26.414546966552734,26.880403518676758,11.491342544555664,11.043642044067383,-5.825753211975098,-6.212833881378174,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
675,26.54993438720703,26.880403518676758,11.382254600524902,11.043642044067383,-6.208083152770996,-6.212833881378174,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
676,26.45198631286621,26.880403518676758,11.430700302124023,11.043642044067383,-6.271402359008789,-6.212833881378174,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
677,26.523571014404297,26.880403518676758,11.052148818969727,11.483458518981934,-6.053952693939209,-6.212833881378174,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
678,26.5919246673584,26.880403518676758,11.063498497009277,11.483458518981934,-6.001323699951172,-6.212833881378174,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
679,26.555227279663086,26.12757110595703,11.338421821594238,11.483458518981934,-6.318480968475342,-6.067998886108398,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
680,26.580581665039062,26.12757110595703,11.442275047302246,11.483458518981934,-5.902168273925781,-6.067998886108398,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
681,26.632226943969727,26.12757110595703,11.512161254882812,11.483458518981934,-5.930807590484619,-6.067998886108398,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
682,26.586389541625977,26.12757110595703,11.484061241149902,11.486698150634766,-6.007056713104248,-6.067998886108398,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
683,26.45755386352539,26.12757110595703,11.697628021240234,11.486698150634766,-5.660014629364014,-6.067998886108398,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
684,26.337005615234375,26.703311920166016,11.786556243896484,11.486698150634766,-5.722201824188232,-5.727297306060791,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
685,26.38908576965332,26.703311920166016,11.871145248413086,11.486698150634766,-6.134761810302734,-5.727297306060791,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
686,26.44228744506836,26.703311920166016,11.706048011779785,11.486698150634766,-6.379212379455566,-5.727297306060791,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
687,26.42567253112793,26.703311920166016,11.647001266479492,12.336467742919922,-5.986320495605469,-5.727297306060791,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
688,26.30333709716797,26.703311920166016,11.674127578735352,12.336467742919922,-6.152003288269043,-5.727297306060791,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
689,26.22321128845215,26.632020950317383,11.523545265197754,12.336467742919922,-5.993320941925049,-6.0353193283081055,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
690,26.404386520385742,26.632020950317383,11.674698829650879,12.336467742919922,-6.059813022613525,-6.0353193283081055,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
691,26.36187744140625,26.632020950317383,11.588643074035645,12.336467742919922,-5.949082374572754,-6.0353193283081055,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
692,26.354055404663086,26.632020950317383,11.57331657409668,10.997344017028809,-6.012460708618164,-6.0353193283081055,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
693,26.47559356689453,26.632020950317383,11.444208145141602,10.997344017028809,-5.925545692443848,-6.0353193283081055,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
694,26.538715362548828,27.01166534423828,11.601743698120117,10.997344017028809,-5.838652610778809,-6.038901329040527,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
695,26.541912078857422,27.01166534423828,11.568479537963867,10.997344017028809,-5.705074787139893,-6.038901329040527,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
696,26.482067108154297,27.01166534423828,11.461000442504883,10.997344017028809,-6.029606819152832,-6.038901329040527,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
697,26.599206924438477,27.01166534423828,11.574196815490723,11.331324577331543,-5.952721118927002,-6.038901329040527,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
698,26.73151397705078,27.01166534423828,11.568259239196777,11.331324577331543,-6.1843109130859375,-6.038901329040527,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
699,26.658348083496094,25.9317684173584,11.5987548828125,11.331324577331543,-5.924875259399414,-5.896631717681885,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
700,26.871280670166016,25.9317684173584,11.608325958251953,11.331324577331543,-5.679177761077881,-5.896631717681885,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
701,26.725618362426758,25.9317684173584,11.671563148498535,11.331324577331543,-5.901252746582031,-5.896631717681885,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
702,26.810161590576172,25.9317684173584,11.408031463623047,11.11402702331543,-5.740007400512695,-5.896631717681885,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
703,26.8570499420166,25.9317684173584,11.617916107177734,11.11402702331543,-6.109970569610596,-5.896631717681885,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
704,26.969871520996094,26.705890655517578,11.784595489501953,11.11402702331543,-5.972911834716797,-6.049095630645752,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
705,26.787010192871094,26.705890655517578,11.798898696899414,11.11402702331543,-6.189411163330078,-6.049095630645752,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
706,26.685501098632812,26.705890655517578,11.632927894592285,11.11402702331543,-5.70052433013916,-6.049095630645752,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
707,26.727680206298828,26.705890655517578,11.605981826782227,11.724630355834961,-5.917280197143555,-6.049095630645752,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
708,26.755966186523438,26.705890655517578,11.631282806396484,11.724630355834961,-5.808123588562012,-6.049095630645752,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
709,26.783042907714844,27.288022994995117,11.625391006469727,11.724630355834961,-5.881831169128418,-5.78478479385376,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
710,26.954349517822266,27.288022994995117,11.641534805297852,11.724630355834961,-6.075839519500732,-5.78478479385376,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
711,27.052536010742188,27.288022994995117,11.81971549987793,11.724630355834961,-5.9038543701171875,-5.78478479385376,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
712,26.943023681640625,27.288022994995117,11.77536392211914,11.502827644348145,-5.9791579246521,-5.78478479385376,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
713,26.86899185180664,27.288022994995117,11.725191116333008,11.502827644348145,-5.915491580963135,-5.78478479385376,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
714,27.062786102294922,26.38249397277832,11.62668514251709,11.502827644348145,-5.6286091804504395,-6.030145168304443,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
715,27.035688400268555,26.38249397277832,11.630209922790527,11.502827644348145,-5.956640720367432,-6.030145168304443,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
716,26.9630126953125,26.38249397277832,11.668946266174316,11.502827644348145,-6.000251770019531,-6.030145168304443,0.0,0,1,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
717,26.877241134643555,26.38249397277832,11.703089714050293,11.69494915008545,-6.005497455596924,-6.030145168304443,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
718,26.88886833190918,26.38249397277832,11.86164665222168,11.69494915008545,-6.0122880935668945,-6.030145168304443,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
719,26.65265464782715,26.036312103271484,11.888816833496094,11.69494915008545,-6.044651985168457,150.0,0.0,1,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
720,26.468772888183594,26.036312103271484,11.7952299118042,11.69494915008545,-5.973633766174316,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
721,26.454566955566406,26.036312103271484,11.883211135864258,11.69494915008545,-6.17478084564209,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
722,26.441848754882812,26.036312103271484,11.779427528381348,11.427497863769531,-6.175317287445068,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
723,26.483158111572266,26.036312103271484,11.657979965209961,11.427497863769531,-5.894093036651611,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
724,26.41064453125,26.576208114624023,11.734238624572754,11.427497863769531,-5.949738025665283,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
725,26.400117874145508,26.576208114624023,11.693806648254395,11.427497863769531,-5.803208351135254,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
726,26.42802619934082,26.576208114624023,11.499573707580566,11.427497863769531,-5.7959513664245605,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
727,26.27107048034668,26.576208114624023,11.540471076965332,11.30044174194336,-6.317722320556641,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
728,26.329479217529297,26.576208114624023,11.572260856628418,11.30044174194336,-5.979001998901367,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
729,26.48830223083496,26.117599487304688,11.714899063110352,11.30044174194336,-6.016256809234619,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
730,26.5043888092041,26.117599487304688,11.695211410522461,11.30044174194336,-6.1826252937316895,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
731,26.669204711914062,26.117599487304688,11.63908576965332,11.30044174194336,-5.800012588500977,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
732,26.551227569580078,26.117599487304688,11.806106567382812,12.453906059265137,-6.249851226806641,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
733,26.54680061340332,26.117599487304688,11.738241195678711,12.453906059265137,-5.979865074157715,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
734,26.513235092163086,26.456857681274414,11.718530654907227,12.453906059265137,-5.849088191986084,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
735,26.41898536682129,26.456857681274414,11.62505054473877,12.453906059265137,-5.591156482696533,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
736,26.597204208374023,26.456857681274414,11.614551544189453,12.453906059265137,-6.317160129547119,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
737,26.566640853881836,26.456857681274414,11.757913589477539,11.909019470214844,-5.859878063201904,150.0,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
